eps_0,eps_1,eps_2,lambda_0,lambda_1
0.92,0.06,0.02,12.012296542037872,3.6761092550635825
0.91,0.06,0.03,7.855106999254124,3.6696182754711284
0.9,0.06,0.04,5.7876004950424935,3.656843949401936
0.89,0.06,0.05,4.575704846056917,3.621860697014246
0.88,0.06,0.06,3.9166666666666656,3.4507575757575775
0.87,0.06,0.07,3.763533794241607,3.0119177656927016
0.86,0.06,0.08,3.7327321832573435,2.5996321578279153
0.85,0.06,0.09,3.7209741139517902,2.267587977551477
0.84,0.06,0.1,3.714864222764048,1.999421491521661
0.83,0.06,0.11,3.711138027204343,1.7794607314667037
0.82,0.06,0.12,3.708634060479709,1.5962439883007722
0.81,0.06,0.13,3.706838645943543,1.4415469191086858
0.8,0.06,0.14,3.705490232180936,1.3093907202000157
0.79,0.06,0.15,3.704441803639906,1.195347225895956
0.78,0.06,0.16,3.7036044371251475,1.096075050054337
0.77,0.06,0.17,3.7029212147500927,1.0090090118860142
0.76,0.06,0.18,3.7023540263911694,0.9321488975854382
0.75,0.06,0.19,3.701876401380693,0.863913072303514
0.74,0.06,0.2,3.701469385005462,0.8030351194990435
0.73,0.06,0.21,3.70111905141426,0.7484895591532559
0.72,0.06,0.22,3.7008149426191363,0.699437582633391
0.71,0.06,0.23,3.7005490549483153,0.65518680951382
0.7,0.06,0.24,3.7003151614172993,0.6151610290588909
0.69,0.06,0.25,3.7001083469855467,0.5788771602608294
0.68,0.06,0.26,3.6999246825932444,0.5459275044354137
0.67,0.06,0.27,3.699760991952656,0.5159659289981451
0.66,0.06,0.28,3.69961468172268,0.4886970065890077
0.65,0.06,0.29,3.6994836158649247,0.4638674009343675
0.64,0.06,0.3,3.699366021353437,0.4412589786465637
0.63,0.06,0.31,3.6992604164993597,0.4206832598959318
0.62,0.06,0.32,3.6991655558314727,0.4019769172868042
0.61,0.06,0.33,3.6990803872634572,0.3849981025527347
0.6,0.06,0.34,3.699004018495563,0.3696234324848282
0.59,0.06,0.35,3.698935690439158,0.35574550407254213
0.58,0.06,0.36,3.6988747560420596,0.34327083782767076
0.57,0.06,0.37,3.6988206633117646,0.3321181702586431
0.56,0.06,0.38,3.6987729416356934,0.3222170333016514
0.55,0.06,0.39,3.698731190717609,0.31350657152015327
0.54,0.06,0.4,3.6986950716120868,0.30593455801754255
0.53,0.06,0.41,3.698664299459959,0.2994565779752292
0.52,0.06,0.42,3.6986386376195544,0.29403535505443523
0.51,0.06,0.43,3.6986178929585405,0.28964020097670584
0.5,0.06,0.44,3.6986019121256413,0.2862465727228427
0.49,0.06,0.45,3.6985905786644033,0.2838357251904684
0.48,0.06,0.46,3.6985838108656464,0.28239445000391905
0.47,0.06,0.47,3.6985815602836896,0.28191489361702127
0.46,0.06,0.48,3.698583810865647,0.2823944500039177
0.45,0.06,0.49,3.6985905786644064,0.2838357251904702
0.44,0.06,0.5,3.698601912125641,0.2862465727228418
0.43,0.06,0.51,3.69861789295854,0.2896402009767085
0.42,0.06,0.52,3.6986386376195552,0.29403535505443656
0.41,0.06,0.53,3.698664299459961,0.2994565779752292
0.4,0.06,0.54,3.6986950716120863,0.30593455801754255
0.39,0.06,0.55,3.698731190717611,0.31350657152015504
0.38,0.06,0.56,3.6987729416356934,0.3222170333016514
0.37,0.06,0.57,3.6988206633117664,0.3321181702586453
0.36,0.06,0.58,3.698874756042059,0.3432708378276712
0.35,0.06,0.59,3.6989356904391597,0.3557455040725417
0.34,0.06,0.6,3.6990040184955624,0.36962343248482643
0.33,0.06,0.61,3.6990803872634572,0.3849981025527356
0.32,0.06,0.62,3.6991655558314718,0.4019769172867993
0.31,0.06,0.63,3.699260416499358,0.4206832598959287
0.3,0.06,0.64,3.699366021353437,0.4412589786465606
0.29,0.06,0.65,3.699483615864925,0.46386740093436885
0.28,0.06,0.66,3.6996146817226796,0.4886970065890064
0.27,0.06,0.67,3.6997609919526546,0.5159659289981371
0.26,0.06,0.68,3.699924682593243,0.5459275044354075
0.25,0.06,0.69,3.7001083469855467,0.578877160260828
0.24,0.06,0.7,3.700315161417298,0.6151610290588847
0.23,0.06,0.71,3.7005490549483158,0.6551868095138196
0.22,0.06,0.72,3.7008149426191337,0.6994375826333852
0.21,0.06,0.73,3.701119051414261,0.7484895591532541
0.2,0.06,0.74,3.701469385005463,0.8030351194990422
0.19,0.06,0.75,3.7018764013806913,0.8639130723035096
0.18,0.06,0.76,3.7023540263911645,0.932148897585432
0.17,0.06,0.77,3.7029212147500923,1.0090090118860147
0.16,0.06,0.78,3.703604437125148,1.0960750500543406
0.15,0.06,0.79,3.704441803639906,1.195347225895953
0.14,0.06,0.8,3.7054902321809315,1.3093907201999997
0.13,0.06,0.81,3.7068386459435425,1.4415469191086911
0.12,0.06,0.82,3.708634060479704,1.5962439883007544
0.11,0.06,0.83,3.711138027204343,1.779460731466708
0.1,0.06,0.84,3.7148642227640454,1.9994214915216517
0.09,0.06,0.85,3.7209741139517822,2.2675879775514645
0.08,0.06,0.86,3.732732183257351,2.5996321578279393
0.07,0.06,0.87,3.763533794241591,3.0119177656926777
0.06,0.06,0.88,3.9166666666667043,3.450757575757579
0.05,0.06,0.89,4.575704846056779,3.6218606970142444
0.04,0.06,0.9,5.78760049504245,3.656843949401946
0.03,0.06,0.91,7.855106999254118,3.6696182754711275
0.02,0.06,0.92,12.012296542037898,3.676109255063567
0.01,0.06,0.93,24.505465868470402,3.680018002497371
0.92,0.07,0.01,24.50538454434202,3.0877831575210135
0.91,0.07,0.02,12.011819282233782,3.084334563920055
0.9,0.07,0.03,7.85336591614782,3.0791737663918495
0.89,0.07,0.04,5.781676200789994,3.0706512470430716
0.88,0.07,0.05,4.551367421440046,3.054152059079442
0.87,0.07,0.06,3.763533794241602,3.0119177656927083
0.86,0.07,0.07,3.321428571428571,2.8621262458471786
0.85,0.07,0.08,3.1882751291628995,2.552271089324499
0.84,0.07,0.09,3.1525827889640494,2.244242607861345
0.83,0.07,0.1,3.1379476715759416,1.9846857191297387
0.82,0.07,0.11,3.1301568977776233,1.7688769951587084
0.81,0.07,0.12,3.1253526211362317,1.5880512589343168
0.8,0.07,0.13,3.122104581622849,1.434900912882643
0.79,0.07,0.14,3.1197670967947335,1.3038314565506524
0.78,0.07,0.15,3.1180074397856914,1.1906006188223661
0.77,0.07,0.16,3.116637140568489,1.091966755535406
0.76,0.07,0.17,3.1155415949552494,1.0054225801884908
0.75,0.07,0.18,3.1146471648780154,0.9290036287727741
0.74,0.07,0.19,3.1139044028124285,0.8611514801381901
0.73,0.07,0.2,3.113278887143329,0.8006154377099
0.72,0.07,0.21,3.11274592697716,0.7463810571498262
0.71,0.07,0.22,3.1122873572792518,0.6976175265692963
0.7,0.07,0.23,3.111889521789987,0.6536384285205719
0.69,0.07,0.24,3.1115419603799017,0.6138721182950468
0.68,0.07,0.25,3.111236529810376,0.5778391004417234
0.67,0.07,0.26,3.110966799776809,0.5451345615484327
0.66,0.07,0.27,3.110727628748883,0.5154147473934909
0.65,0.07,0.28,3.1105148601754875,0.48838623872561016
0.64,0.07,0.29,3.110325101057227,0.46379743588858613
0.63,0.07,0.3,3.1101555580064235,0.44143174358087967
0.62,0.07,0.31,3.110003914150444,0.42110207663296384
0.61,0.07,0.32,3.109868235526652,0.40264640147568986
0.6,0.07,0.33,3.109746899090221,0.3859240965807791
0.59,0.07,0.34,3.1096385367790385,0.3708129658559174
0.58,0.07,0.35,3.109541991660937,0.3572067768119678
0.57,0.07,0.36,3.109456283282112,0.34501322381897426
0.56,0.07,0.37,3.109380580103308,0.33415223842950725
0.55,0.07,0.38,3.109314177456987,0.3245545853591447
0.54,0.07,0.39,3.1092564798528977,0.3161606955642742
0.53,0.07,0.4,3.1092069867476253,0.3089196978884927
0.52,0.07,0.41,3.109165281106741,0.30278861865203366
0.51,0.07,0.42,3.1091310202479834,0.2977317248500553
0.5,0.07,0.43,3.1091039285751325,0.2937199916906459
0.49,0.07,0.44,3.109083791905988,0.2907306793370559
0.48,0.07,0.45,3.1090704531712943,0.28874700714616797
0.47,0.07,0.46,3.1090638093207104,0.2877579165944484
0.46,0.07,0.47,3.109063809320709,0.28775791659444705
0.45,0.07,0.48,3.109070453171293,0.2887470071461644
0.44,0.07,0.49,3.109083791905988,0.2907306793370559
0.43,0.07,0.5,3.1091039285751334,0.29371999169064766
0.42,0.07,0.51,3.1091310202479825,0.2977317248500557
0.41,0.07,0.52,3.1091652811067414,0.3027886186520341
0.4,0.07,0.53,3.1092069867476244,0.3089196978884914
0.39,0.07,0.54,3.109256479852898,0.31616069556427684
0.38,0.07,0.55,3.1093141774569877,0.32455458535914516
0.37,0.07,0.56,3.109380580103308,0.33415223842950637
0.36,0.07,0.57,3.1094562832821144,0.3450132238189756
0.35,0.07,0.58,3.109541991660938,0.35720677681197044
0.34,0.07,0.59,3.1096385367790376,0.37081296585591783
0.33,0.07,0.6,3.10974689909022,0.38592409658077687
0.32,0.07,0.61,3.1098682355266516,0.4026464014756912
0.31,0.07,0.62,3.1100039141504445,0.4211020766329665
0.3,0.07,0.63,3.1101555580064204,0.4414317435808748
0.29,0.07,0.64,3.1103251010572253,0.46379743588858213
0.28,0.07,0.65,3.110514860175488,0.48838623872561415
0.27,0.07,0.66,3.1107276287488825,0.5154147473934914
0.26,0.07,0.67,3.1109667997768096,0.5451345615484358
0.25,0.07,0.68,3.111236529810377,0.5778391004417278
0.24,0.07,0.69,3.1115419603799,0.6138721182950442
0.23,0.07,0.7,3.1118895217899905,0.6536384285205772
0.22,0.07,0.71,3.112287357279251,0.6976175265693008
0.21,0.07,0.72,3.112745926977159,0.7463810571498226
0.2,0.07,0.73,3.113278887143328,0.8006154377098889
0.19,0.07,0.74,3.113904402812429,0.8611514801381972
0.18,0.07,0.75,3.1146471648780203,0.9290036287727825
0.17,0.07,0.76,3.115541594955249,1.0054225801884895
0.16,0.07,0.77,3.116637140568486,1.0919667555354082
0.15,0.07,0.78,3.1180074397856927,1.1906006188223683
0.14,0.07,0.79,3.11976709679473,1.3038314565506401
0.13,0.07,0.8,3.1221045816228448,1.4349009128826302
0.12,0.07,0.81,3.1253526211362272,1.5880512589342985
0.11,0.07,0.82,3.130156897777627,1.7688769951586947
0.1,0.07,0.83,3.137947671575943,1.9846857191297391
0.09,0.07,0.84,3.1525827889640547,2.244242607861352
0.08,0.07,0.85,3.1882751291629075,2.552271089324507
0.07,0.07,0.86,3.321428571428569,2.8621262458471715
0.06,0.07,0.87,3.763533794241558,3.0119177656927105
0.05,0.07,0.88,4.551367421440128,3.054152059079432
0.04,0.07,0.89,5.781676200789967,3.0706512470430694
0.03,0.07,0.9,7.853365916147417,3.0791737663918513
0.02,0.07,0.91,12.01181928223381,3.0843345639200557
0.01,0.07,0.92,24.50538454434374,3.0877831575210273
0.91,0.08,0.01,24.50532654461093,2.64439873011426
0.9,0.08,0.02,12.011501449627456,2.641276328150337
0.89,0.08,0.03,7.852320578018752,2.636911631719093
0.88,0.08,0.04,5.778685978269353,2.630404930821554
0.87,0.08,0.05,4.542601141029673,2.6197551808094097
0.86,0.08,0.06,3.7327321832573475,2.5996321578279282
0.85,0.08,0.07,3.1882751291629,2.552271089324495
0.84,0.08,0.08,2.875000000000001,2.4226190476190492
0.83,0.08,0.09,2.759784812292859,2.194197784762024
0.82,0.08,0.1,2.7211006043789525,1.9587774444015316
0.81,0.08,0.11,2.7039426715929618,1.7524265764429534
0.8,0.08,0.12,2.694530704179985,1.576302629153347
0.79,0.08,0.13,2.6886426248801913,1.425889994399261
0.78,0.08,0.14,2.684629848459466,1.2965972577676408
0.77,0.08,0.15,2.681727825805367,1.1846141655366247
0.76,0.08,0.16,2.6795362369268414,1.0869111314942108
0.75,0.08,0.17,2.6778259631627144,1.0010956054647355
0.74,0.08,0.18,2.6764566812394253,0.9252700454873002
0.73,0.08,0.19,2.6753377582848517,0.8579174688240152
0.72,0.08,0.2,2.6744080974474733,0.797814124774745
0.71,0.08,0.21,2.673625040127952,0.7439638264045745
0.7,0.08,0.22,2.6729579151334333,0.6955485783730597
0.69,0.08,0.23,2.672384115899822,0.6518912464190187
0.68,0.08,0.24,2.6718866222194455,0.6124271032707509
0.67,0.08,0.25,2.671452382499377,0.5766819458588333
0.66,0.08,0.26,2.6710712274040964,0.5442551129222446
0.65,0.08,0.27,2.670735122046042,0.5148061884952684
0.64,0.08,0.28,2.670437639867355,0.48804450298978796
0.63,0.08,0.29,2.6701735852628525,0.4637207770797831
0.62,0.08,0.3,2.6699387181873724,0.44162042159757275
0.61,0.08,0.31,2.6697295500653797,0.421558128411613
0.6,0.08,0.32,2.669543190439269,0.4033734762273977
0.59,0.08,0.33,2.6693772303091974,0.38692734082588176
0.58,0.08,0.34,2.669229652402028,0.37209894800364873
0.57,0.08,0.35,2.6690987614777546,0.3587834440360278
0.56,0.08,0.36,2.6689831297392224,0.34688988613379257
0.55,0.08,0.37,2.668881553766889,0.3363395764542405
0.54,0.08,0.38,2.6687930203540557,0.32706467945101236
0.53,0.08,0.39,2.66871667929814,0.31900707493504843
0.52,0.08,0.4,2.668651821695414,0.31211740907381635
0.51,0.08,0.41,2.6685978626471067,0.30635431334524377
0.5,0.08,0.42,2.6685543275525916,0.30168376768550376
0.49,0.08,0.43,2.6685208413675703,0.29807858910229257
0.48,0.08,0.44,2.668497120360195,0.29551803115495634
0.47,0.08,0.45,2.6684829660196603,0.29398748315291634
0.46,0.08,0.46,2.6684782608695645,0.2934782608695645
0.45,0.08,0.47,2.6684829660196607,0.2939874831529168
0.44,0.08,0.48,2.668497120360196,0.29551803115495723
0.43,0.08,0.49,2.66852084136757,0.2980785891022917
0.42,0.08,0.5,2.6685543275525907,0.30168376768550687
0.41,0.08,0.51,2.6685978626471067,0.306354313345242
0.4,0.08,0.52,2.6686518216954154,0.3121174090738159
0.39,0.08,0.53,2.668716679298138,0.31900707493504576
0.38,0.08,0.54,2.6687930203540557,0.3270646794510119
0.37,0.08,0.55,2.668881553766889,0.3363395764542374
0.36,0.08,0.56,2.668983129739222,0.346889886133789
0.35,0.08,0.57,2.6690987614777533,0.35878344403602913
0.34,0.08,0.58,2.6692296524020276,0.37209894800365095
0.33,0.08,0.59,2.669377230309197,0.3869273408258773
0.32,0.08,0.6,2.6695431904392675,0.4033734762273933
0.31,0.08,0.61,2.6697295500653806,0.4215581284116139
0.3,0.08,0.62,2.669938718187371,0.44162042159757364
0.29,0.08,0.63,2.6701735852628543,0.46372077707978976
0.28,0.08,0.64,2.6704376398673553,0.4880445029897893
0.27,0.08,0.65,2.670735122046041,0.5148061884952688
0.26,0.08,0.66,2.6710712274040977,0.5442551129222446
0.25,0.08,0.67,2.671452382499377,0.5766819458588337
0.24,0.08,0.68,2.6718866222194455,0.6124271032707513
0.23,0.08,0.69,2.6723841158998223,0.6518912464190221
0.22,0.08,0.7,2.672957915133434,0.6955485783730642
0.21,0.08,0.71,2.6736250401279507,0.7439638264045785
0.2,0.08,0.72,2.6744080974474738,0.7978141247747417
0.19,0.08,0.73,2.675337758284851,0.8579174688240192
0.18,0.08,0.74,2.6764566812394257,0.9252700454872973
0.17,0.08,0.75,2.677825963162714,1.0010956054647344
0.16,0.08,0.76,2.6795362369268396,1.0869111314942064
0.15,0.08,0.77,2.681727825805369,1.1846141655366136
0.14,0.08,0.78,2.6846298484594615,1.2965972577676355
0.13,0.08,0.79,2.6886426248801967,1.4258899943992738
0.12,0.08,0.8,2.69453070417998,1.5763026291533473
0.11,0.08,0.81,2.7039426715929573,1.7524265764429483
0.1,0.08,0.82,2.7211006043789427,1.95877744440152
0.09,0.08,0.83,2.759784812292863,2.1941977847620278
0.08,0.08,0.84,2.875000000000006,2.4226190476190506
0.07,0.08,0.85,3.1882751291629123,2.552271089324492
0.06,0.08,0.86,3.7327321832572737,2.599632157827929
0.05,0.08,0.87,4.542601141029638,2.6197551808094044
0.04,0.08,0.88,5.778685978269451,2.6304049308215567
0.03,0.08,0.89,7.85232057801873,2.6369116317190944
0.02,0.08,0.9,12.011501449627215,2.641276328150339
0.01,0.08,0.91,24.505326544612217,2.644398730114243
0.9,0.09,0.01,24.50528312567115,2.3002724298844495
0.89,0.09,0.02,12.011274764308025,2.2974018898743287
0.88,0.09,0.03,7.851623989155995,2.2935780310460565
0.87,0.09,0.04,5.77688567270946,2.2882484269073897
0.86,0.09,0.05,4.538125524404506,2.2803499277918866
0.85,0.09,0.06,3.720974113951795,2.267587977551479
0.84,0.09,0.07,3.152582788964052,2.244242607861349
0.83,0.09,0.08,2.759784812292859,2.194197784762024
0.82,0.09,0.09,2.5277777777777777,2.0826558265582693
0.81,0.09,0.1,2.4281342511918815,1.9082855018945373
0.8,0.09,0.11,2.38822874193529,1.7247763085697632
0.79,0.09,0.12,2.3690697517388113,1.5584970555748365
0.78,0.09,0.13,2.358192327230294,1.4131751941372301
0.77,0.09,0.14,2.3512681541365095,1.2868992340308814
0.76,0.09,0.15,2.3465021928796634,1.1768896199858347
0.75,0.09,0.16,2.3430341641651147,1.0805769469459943
0.74,0.09,0.17,2.3404045458774934,0.9957993050322402
0.73,0.09,0.18,2.3383468653711637,0.9207855547201631
0.72,0.09,0.19,2.3366964254304854,0.8540930482537221
0.71,0.09,0.2,2.3353461417077033,0.7945443121264129
0.7,0.09,0.21,2.334223465972839,0.7411733594239878
0.69,0.09,0.22,2.3332775490320805,0.6931827056890438
0.68,0.09,0.23,2.332471720529216,0.6499096378112226
0.67,0.09,0.24,2.3317788878720855,0.6107998849305694
0.66,0.09,0.25,2.331178615179981,0.5753870413856772
0.65,0.09,0.26,2.330655208895161,0.5432764150364635
0.64,0.09,0.27,2.330196427987584,0.5141322757161224
0.63,0.09,0.28,2.329792593677049,0.48766772378326806
0.62,0.09,0.29,2.329435961654232,0.46363658809240116
0.61,0.09,0.3,2.3291202709338776,0.4418269057510078
0.6,0.09,0.31,2.3288404141238725,0.4220556432237954
0.59,0.09,0.32,2.328592192775415,0.40416439856168496
0.58,0.09,0.33,2.328372133403799,0.3880158847083568
0.57,0.09,0.34,2.328177347471205,0.37349103918170146
0.56,0.09,0.35,2.3280054236997985,0.3604866397922639
0.55,0.09,0.36,2.3278543444935336,0.34891333227414556
0.54,0.09,0.37,2.327722420577087,0.3386939958393318
0.53,0.09,0.38,2.327608239578341,0.3297623882490923
0.52,0.09,0.39,2.3275106254214646,0.32206202415118845
0.51,0.09,0.4,2.3274286062136653,0.31554524999548716
0.5,0.09,0.41,2.3273613889009788,0.3101724864377715
0.49,0.09,0.42,2.327308339404963,0.3059116152435628
0.48,0.09,0.43,2.3272689672792004,0.302737492669122
0.47,0.09,0.44,2.327242914174317,0.3006315754023001
0.46,0.09,0.45,2.327229945595708,0.2995816486071945
0.45,0.09,0.46,2.3272299455957075,0.2995816486071905
0.44,0.09,0.47,2.3272429141743167,0.300631575402301
0.43,0.09,0.48,2.327268967279201,0.3027374926691224
0.42,0.09,0.49,2.327308339404965,0.3059116152435619
0.41,0.09,0.5,2.327361388900979,0.31017248643777373
0.4,0.09,0.51,2.327428606213665,0.31554524999548494
0.39,0.09,0.52,2.3275106254214637,0.3220620241511871
0.38,0.09,0.53,2.3276082395783404,0.3297623882490899
0.37,0.09,0.54,2.3277224205770857,0.33869399583933113
0.36,0.09,0.55,2.3278543444935322,0.3489133322741451
0.35,0.09,0.56,2.3280054236997985,0.36048663979226747
0.34,0.09,0.57,2.3281773474712053,0.37349103918169835
0.33,0.09,0.58,2.3283721334037994,0.3880158847083581
0.32,0.09,0.59,2.3285921927754147,0.40416439856168584
0.31,0.09,0.6,2.3288404141238743,0.42205564322380074
0.3,0.09,0.61,2.3291202709338785,0.44182690575101047
0.29,0.09,0.62,2.3294359616542315,0.4636365880924007
0.28,0.09,0.63,2.3297925936770505,0.48766772378326806
0.27,0.09,0.64,2.3301964279875835,0.5141322757161244
0.26,0.09,0.65,2.3306552088951626,0.5432764150364626
0.25,0.09,0.66,2.3311786151799807,0.5753870413856721
0.24,0.09,0.67,2.331778887872086,0.6107998849305705
0.23,0.09,0.68,2.332471720529216,0.6499096378112228
0.22,0.09,0.69,2.333277549032081,0.6931827056890456
0.21,0.09,0.7,2.33422346597284,0.7411733594239927
0.2,0.09,0.71,2.3353461417077046,0.7945443121264264
0.19,0.09,0.72,2.3366964254304863,0.8540930482537297
0.18,0.09,0.73,2.338346865371166,0.9207855547201707
0.17,0.09,0.74,2.340404545877494,0.9957993050322365
0.16,0.09,0.75,2.3430341641651156,1.0805769469460083
0.15,0.09,0.76,2.3465021928796608,1.1768896199858307
0.14,0.09,0.77,2.351268154136508,1.2868992340308618
0.13,0.09,0.78,2.3581923272302894,1.4131751941372184
0.12,0.09,0.79,2.3690697517388095,1.5584970555748168
0.11,0.09,0.8,2.3882287419352957,1.7247763085697745
0.1,0.09,0.81,2.4281342511918673,1.9082855018945228
0.09,0.09,0.82,2.5277777777777692,2.082655826558268
0.08,0.09,0.83,2.7597848122928905,2.194197784762034
0.07,0.09,0.84,3.152582788964053,2.2442426078613438
0.06,0.09,0.85,3.7209741139518338,2.2675879775514756
0.05,0.09,0.86,4.538125524404546,2.2803499277918817
0.04,0.09,0.87,5.776885672709297,2.2882484269073884
0.03,0.09,0.88,7.85162398915589,2.293578031046057
0.02,0.09,0.89,12.01127476430847,2.2974018898743336
0.01,0.09,0.9,24.505283125670672,2.3002724298844512
0.89,0.1,0.01,24.505249429913754,2.0256494464906534
0.88,0.1,0.02,12.011105071391404,2.022985837699501
0.87,0.1,0.03,7.8511269962854655,2.0195626588869517
0.86,0.1,0.04,5.775684224367395,2.0150134500511943
0.85,0.1,0.05,4.535417373977235,2.008700273081591
0.84,0.1,0.06,3.7148642227640516,1.999421491521664
0.83,0.1,0.07,3.137947671575944,1.9846857191297393
0.82,0.1,0.08,2.721100604378951,1.9587774444015367
0.81,0.1,0.09,2.4281342511918815,1.908285501894537
0.8,0.1,0.1,2.2500000000000013,1.8125000000000009
0.79,0.1,0.11,2.1636074270457506,1.6755755418840559
0.78,0.1,0.12,2.1238778159461678,1.5299683378999893
0.77,0.1,0.13,2.103313196883333,1.3944390508689128
0.76,0.1,0.14,2.0911989010570076,1.273462753078335
0.75,0.1,0.15,2.083333333333333,1.1666666666666663
0.74,0.1,0.16,2.077855983891113,1.0724818539467296
